,ItemId,GoodSliderMean,GoodSliderDev,Connective.x,PairType.x,ResponseInitial.x,Phrase.x
59,0a300bdeed0609c998a7840ed573a0e6,0.7761428571,0.1059361892,if,QR,false,"If we were to only abolish the penalites and regulations, and leave the benefits, that would amount to encouraging marriage, an idea I find just as despicable as discouraging it."
607,612ffe2323736b8b41f1078f71f456a4,0.8068333333,0.1294965894,if,P1_P2,false,"If you really belive in eqaul rights, then everyone should have the same access to the law, weather it is contract over a car sale or a marriage or what ever."
668,6a8785d2796f193a0c56a8707e3687cd,0.7368333333,0.1889025322,if,P1_P2,false,"if Joe Bob redneck down the street believes that being gay is a sin, he should have the right to feel that way, whether it is right or not isn't for us to say."
847,86511783596f04837d1f9c79fa39bef8,0.7966666667,0.0832578325,if,QR,false,"If you want to use the ""natural sex"" motiff, then all you heterosexuals out there that have sex in any other position but ""doggy style"" are having unnatural sex."
952,96277f92b941c524a1db8c752f996d4b,0.751,0.2709907748,but,QR,true,Yeah but the way science has progressed if it was genetic they would have found it by now.
601,5f85fa3806b376cf634bbd6538d5b4dc,0.7711666667,0.1537757025,first,P1_P2,false,"First, same-sex marriage is not legal in the countries Kurtz singled out."
1232,c1057fb94e938ba8a6b766a2ae17fdfe,0.7754,0.0936338614,but,QR,true,But isn't that exactly what you choose to do with your particular Christian religious denomination?
43,073ea571bb74dd8f6cd75ec1bfe12752,0.7795,0.1074797655,so,QR,false,So for the courts to force gay marriage upon the majority of Americans would be taking away something from them.
464,4a9de8c1ce53c8845233f9ed9c7957ec,0.7945,0.1222497444,no_connective,QR,true,I suggested that there are bigots on YOUR side of the issue.
1263,c66b979d1dbbede12073a2f5013d4eb5,0.7735,0.1880150703,but,QR,true,"But they vehemently condemned the report, saying it was promoting pedophilia."
1118,aea51197d5665a3b12f4c9a1fa6124b2,0.6913333333,0.1389616254,no_connective,P1_P2,true,Okay guys please stop talking about Christins like we all hate gay ppl WE DONT!
1329,d14d468e4bb012d333abf76d01300f72,0.7416666667,0.1863455571,first,QR,false,"First, the framers of the Constitution did not intend the Constitution to list out every single protected right of the people."
1027,a08f3ce822db32bd0a05abf0649fe3e6,0.744,0.2707286464,if,QR,true,"If a heterosexual wanted to marry a person of the same sex, would they not then be considered a homosexual, and then be devoid of the right to marry that person?"
1249,c3163bce74f587ddb74861dd19c49079,0.652,0.2149604615,no_connective,QR,false,The relevant post this morning was about what's happening in Cali with the ballot initiative being put back on this Novembers ballot for the people to vote on.
932,93bda05b3ccafd0da802776ac0ed9dbd,0.7675,0.119433245,if,QR,true,"If the cost of initiating gay marriage is >$50Million, then it is an unfunded mandate by definition and as the CBO calculated, the costs will far exceed $50Million."
1194,baef588a281bf0fd7573dfd9c7da4335,0.7672,0.1538642259,if,QR,true,If I give a gay a right that I have to marry same sex then they have the right that I have.
1190,ba78cef30ef144f5252a190ddf790202,0.7835,0.1073017552,if,QR,true,"If you want to call them civil unions, that's fine with me."
181,1effa1f39b9a28a480294cd769fd7536,0.717,0.152581126,so,QR,true,So the fact that it is not legally recognized is the problem.
145,194b223eec9da923cde5326a75fafa56,0.7655,0.1110292754,so,QR,false,"So, this being a purely legal matter, there should be no question that any two people can enjoy this legal right."
413,43af8cfc7ca7c20d37ba2c4d5368c682,0.71575,0.1018049606,so,QR,false,"So with the logic you use, perhaps we should only allow lesbians to raise children."
641,659ffdfd3c956250225cbb37207d0b1b,0.7995,0.1325154079,if,P1_P2,false,"If they were supposed to be gay, and ""born with it""....then why are they so much happier and ""free"" now after saying goodbye to homosexuality?"
910,907844601d8a6aede6e1094c45b0f7c6,0.7637142857,0.3154207319,no_connective,QR,true,My belief is homosexuality is behavior and should not be granted any special consideration.
1058,a5e1eed61e4521d613aab6827cdd34c6,0.7636666667,0.1960037415,but,QR,true,"Yes, but you are missing the point gay marriage debate is not an argument for polygamy, bestiality, incest and so on."
1052,a4d99f51d498d3b2f987a6449822e40f,0.7627142857,0.1563593237,no_connective,QR,true,"Straight marriage laws do, however, draws the arbitrary distinction of ""man"" and ""woman."""
340,36fa891173e2bbd132079e09f4e827d0,0.7626666667,0.1006790279,if,P1_P2,false,"If your church does not allow a homosexual marriage, then you are free to start your own church and become married within it."
1174,b6e6ecf01faf7849748d2c19b793918d,0.7624,0.1472049592,first,QR,false,"First, Marriage is a state-level issue."
1092,ab14b0cfecc24c912e6741772ed269c0,0.6036666667,0.2145840938,first,P1_P2,true,Firstly: Gay relationships: The majority of gay relationships last shorter then 6 months.
102,12a6f064e9e3d4c06efda2b545a157a2,0.7614285714,0.1213065774,first,P1_P2,false,"First off, gays get AIDS much faster and easier than straight people."
493,4fe3b4e9fc1c2acb94540511279c72e5,0.9053333333,0.0531068106,but,QR,true,"But how would the institution be injured by marriages for same-sex couples, is what a few people are trying to ask you?"
1563,f732dbfd683d18dc8ff70a8327cc3ecf,0.7518333333,0.2926543467,no_connective,QR,true,Such a commentary explicitly goes forth to invalidate any claim that there is a legitimate state interest in preventing gay marriage.
744,76f8bb488cb28101cfaf3aa0f1032bd7,0.76,0.2335602706,first,QR,false,"First, the attacks: Gay sex is a sin and shouldn't be legitimized."
804,8080e6c9b9582277c1b9455c8a4876ca,0.7597142857,0.2839904425,but,QR,true,But doing away with marriage benefits seems like the ultimate anti-gay (AND anti-straight) position.
1091,aaddbb6fb73169527449dba710747fbd,0.7593333333,0.1420544497,first,P1_P2,false,"First off the RCC says that they welcome gays, but we all know that in fact that a homosexual who practices gay sex is most definitely NOT welcome in the RCC."
299,2f909f72839327fa08e431ff9d855e36,0.79075,0.0723803611,first,P1_P2,false,"First of all, Homosexual intercourse does not necessarily mean anal sex."
1138,b19e2bd257bf52330c510b721d0ff2e6,0.7564,0.2660080826,but,QR,true,But my relationship is between a man and woman.
1478,eb57ccddffc5d96db485107d07b40e6c,0.5965,0.1630797351,no_connective,QR,false,We can vote on the word marriage.
1593,fb704146d51d9dda711e34f8a837af65,0.75675,0.183054409,first,QR,true,"First of all, the fact that the courts get involved in interpreting, and making sure that laws are consistent with the constitution, has ABSOLUTELY NOTHING to do with ""evolving"" constitution."
753,78294eace4a704f0a675bbb22feb7b92,0.7741666667,0.1382453134,first,QR,true,First of all the role of government is to protect the minority and all the citizens rights.
1556,f603116c77b980dde8ceca2db845b725,0.7555714286,0.1382688892,but,QR,false,But I dont believe I have ever talked to another male that has said they could be attracted to a male if they tried except for a homosexual.
855,87909f7b60f5bc54aa37067f6c82b383,0.7555,0.2413203265,first,QR,true,"First of all, no-one, gay or straight, has an inalienable right to adopt kids, only a right to be treated equally and appropriately."
1264,c6a9c25b4a67655fe0886c1d1b1f79ff,0.694,0.3338083282,so,P1_P2,true,So I can be married to my partner in the eyes of my G*d but not in the eyes of the government?
1185,b94c1948eb141037892de8ed6b89abb4,0.87525,0.088300151,if,QR,true,"If I recall correctly, several posters on this forum, including myself, have stated that the objection is not to the rights being extended, but to using the term ""married""."
449,484153bd198f86b422c89fd0a15fa5c9,0.7545,0.0675151835,no_connective,QR,false,"It does not make any sense to create such a right for the self-married individual, and that individual is not or should not be denied anything for staying single."
977,9a2ca2d77166ddab331b9f868a51ef30,0.7125,0.2052371799,i agree that,QR,true,I agree that IF gay marriage is made legal it should be done through the legislature and not the courts.
435,4653a5834a882145651d07ab1a784273,0.7533333333,0.0761730486,no_connective,P1_P2,true,Jesus - save me - FROM YOU FOLLOWERS.
408,42e6b3708c9cfd28531664be3559fed2,0.7605,0.2194864461,no_connective,QR,false,"The BENEFITS you want to make available under a modern day ""separate but equal"" approach, which was last tried on the blacks."
1201,bc0bc0b6587a02432255c499802ebb56,0.7528333333,0.129227577,if,QR,true,"If a group has fewer rights, they are victims."
590,5e1a16446504d011060c3359f076f501,0.7111666667,0.1929159575,if,P1_P2,false,"If you gave gay folks the right to practice polygamy, the same right would be transferred to straight folks."
1334,d1c3b169f877f6b3c325c021533affec,0.752,NA,no_connective,P1_P2,true,"I am not gay, or lesbian, I am indeed straight."
138,18185e0e6d97b525473e7e66103c213d,0.7875,0.1393000359,if,P1_P2,false,If a gay couple stays together for 20 years the government calls them strangers.
987,9b15f71dad47ed4f9825c95716c6ab80,0.7516666667,0.3195676246,first,QR,true,"First (and this can't be stressed enough), you already have the right to marry whomever you want--gay or straight."
20,02c4adf402d4f179c8b90312204ec0d3,0.7635,0.1252210046,so,QR,false,"So if I am unsatisfied with my heterosexual marriage, I can feel good about a divorce because if a traditionalist comes along and says divorce is wrong, I can say, ""That's an outdated value system."
415,43d0917cf01f114f5c61dcb024c98d45,0.7588333333,0.0859009119,if,QR,true,"If gays are asking for legal recognition for a relationship that your religion doesn't sanction, then it seems that they're asking for a political recognition and not a religious recognition."
574,5b7cb3247a9f7ba35c40626f7017df2e,0.7473333333,0.2357928469,if,QR,true,"If it walks like a marriage, talks like a marriage and looks like a marriage, there will be a man and a woman in it."
955,96b566533a469f2dd393f5bdf1b86190,0.75,0.0469297347,first,P1_P2,false,"First of all, ""gay marriage"" is a misleading term, since ""marriage"" is a religious institution that was co-opted by government for the purpose of taxes, benefits, legal situations, etc. (Whatever happened to separation of church and state, eh?)"
1001,9cb6ce918393e05c93e882848735ad66,0.6373333333,0.3368713899,no_connective,QR,false,"Even the NYTimes story saying that the Roberts court leans ""conservative"" does not really make sense, as ""conservative"" suggests a political viewpoint, not a philosophy of judicial interpretation."
472,4ca6481296b32f66cc0798a27b70005f,0.748,0.0998323595,no_connective,QR,true,"The whole ""separate but equal"" schtick was thoroughly debunked when it was last attempted to be applied to blacks."
886,8d2aba3e9ba26a9c476675b70d8e2487,0.6305,0.3584266545,but,QR,false,But what you are advocating is supressing the rights of one minority group based on what you perceive to be traditional values.
628,63b11edd9d0513796d1d8d9f9257153d,0.7472857143,0.2077953435,first,P1_P2,false,"First of all allowing gay marriage doesn't mean ""all"" couples will suddenly become same-sex and thus lead to the extinction of mankind."
